id	source_word	source_language	target_word	target_language	relation_type
er4488	manga	jpn	manga	eng	borrowed_from
er4489	sensei	jpn	sensei	eng	borrowed_from
er4490	dojo	jpn	dojo	eng	borrowed_from
er4491	sumo	jpn	sumo	eng	borrowed_from
er4492	haiku	jpn	haiku	eng	borrowed_from
er4493	zen	jpn	zen	eng	borrowed_from
er4494	kabuki	jpn	kabuki	eng	borrowed_from
er4495	tsunami	jpn	tsunami	fra	borrowed_from
er4496	karate	jpn	karaté	fra	borrowed_from
er4497	judo	jpn	judo	fra	borrowed_from
er4498	sushi	jpn	sushi	fra	borrowed_from
er4499	tsunami	jpn	tsunami	spa	borrowed_from
er4500	karate	jpn	karate	spa	borrowed_from
er4501	judo	jpn	judo	spa	borrowed_from
er4502	sushi	jpn	sushi	spa	borrowed_from
er4503	tsunami	jpn	tsunami	deu	borrowed_from
er4504	karate	jpn	Karate	deu	borrowed_from
er4505	judo	jpn	Judo	deu	borrowed_from
er4506	вода	rus	woda	pol	cognate
er4507	вода	rus	voda	ces	cognate
er4508	woda	pol	voda	ces	cognate
er4509	огонь	rus	ogień	pol	cognate
er4510	огонь	rus	oheň	ces	cognate
er4511	ogień	pol	oheň	ces	cognate
er4512	земля	rus	ziemia	pol	cognate
er4513	земля	rus	země	ces	cognate
er4514	ziemia	pol	země	ces	cognate
er4515	небо	rus	niebo	pol	cognate
er4516	небо	rus	nebe	ces	cognate
er4517	niebo	pol	nebe	ces	cognate
er4518	солнце	rus	słońce	pol	cognate
er4519	солнце	rus	slunce	ces	cognate
er4520	słońce	pol	slunce	ces	cognate
er4521	луна	rus	luna	pol	cognate
er4522	луна	rus	luna	ces	cognate
er4523	luna	pol	luna	ces	cognate
er4524	звезда	rus	gwiazda	pol	cognate
er4525	звезда	rus	hvězda	ces	cognate
er4526	gwiazda	pol	hvězda	ces	cognate
er4527	ветер	rus	wiatr	pol	cognate
er4528	ветер	rus	vítr	ces	cognate
er4529	wiatr	pol	vítr	ces	cognate
er4530	дождь	rus	deszcz	pol	cognate
er4531	дождь	rus	déšť	ces	cognate
er4532	deszcz	pol	déšť	ces	cognate
er4533	снег	rus	śnieg	pol	cognate
er4534	снег	rus	sníh	ces	cognate
er4535	śnieg	pol	sníh	ces	cognate
er4536	лёд	rus	lód	pol	cognate
er4537	лёд	rus	led	ces	cognate
er4538	lód	pol	led	ces	cognate
er4539	река	rus	rzeka	pol	cognate
er4540	река	rus	řeka	ces	cognate
er4541	rzeka	pol	řeka	ces	cognate
er4542	озеро	rus	jezioro	pol	cognate
er4543	озеро	rus	jezero	ces	cognate
er4544	jezioro	pol	jezero	ces	cognate
er4545	гора	rus	góra	pol	cognate
er4546	гора	rus	hora	ces	cognate
er4547	góra	pol	hora	ces	cognate
er4548	лес	rus	las	pol	cognate
er4549	лес	rus	les	ces	cognate
er4550	las	pol	les	ces	cognate
er4551	поле	rus	pole	pol	cognate
er4552	поле	rus	pole	ces	cognate
er4553	pole	pol	pole	ces	cognate
er4554	дом	rus	dom	pol	cognate
er4555	дом	rus	dům	ces	cognate
er4556	dom	pol	dům	ces	cognate
er4557	дверь	rus	drzwi	pol	cognate
er4558	дверь	rus	dveře	ces	cognate
er4559	drzwi	pol	dveře	ces	cognate
er4560	окно	rus	okno	pol	cognate
er4561	окно	rus	okno	ces	cognate
er4562	okno	pol	okno	ces	cognate
er4563	стена	rus	ściana	pol	cognate
er4564	стена	rus	stěna	ces	cognate
er4565	ściana	pol	stěna	ces	cognate
er4566	крыша	rus	dach	pol	cognate
er4567	крыша	rus	střecha	ces	cognate
er4568	dach	pol	střecha	ces	cognate
er4569	мать	rus	matka	pol	cognate
er4570	мать	rus	matka	ces	cognate
er4571	matka	pol	matka	ces	cognate
er4572	отец	rus	ojciec	pol	cognate
er4573	отец	rus	otec	ces	cognate
er4574	ojciec	pol	otec	ces	cognate
er4575	брат	rus	brat	pol	cognate
er4576	брат	rus	bratr	ces	cognate
er4577	brat	pol	bratr	ces	cognate
er4578	сестра	rus	siostra	pol	cognate
er4579	сестра	rus	sestra	ces	cognate
er4580	siostra	pol	sestra	ces	cognate
er4581	сын	rus	syn	pol	cognate
er4582	сын	rus	syn	ces	cognate
er4583	syn	pol	syn	ces	cognate
er4584	дочь	rus	córka	pol	cognate
er4585	дочь	rus	dcera	ces	cognate
er4586	córka	pol	dcera	ces	cognate
er4587	жена	rus	żona	pol	cognate
er4588	жена	rus	žena	ces	cognate
er4589	żona	pol	žena	ces	cognate
er4590	муж	rus	mąż	pol	cognate
er4591	муж	rus	muž	ces	cognate
er4592	mąż	pol	muž	ces	cognate
er4593	друг	rus	druh	pol	cognate
er4594	друг	rus	druh	ces	cognate
er4595	druh	pol	druh	ces	cognate
er4596	враг	rus	wróg	pol	cognate
er4597	враг	rus	vrah	ces	cognate
er4598	wróg	pol	vrah	ces	cognate
er4599	жизнь	rus	życie	pol	cognate
er4600	жизнь	rus	život	ces	cognate
er4601	życie	pol	život	ces	cognate
er4602	смерть	rus	śmierć	pol	cognate
er4603	смерть	rus	smrt	ces	cognate
er4604	śmierć	pol	smrt	ces	cognate
er4605	день	rus	dzień	pol	cognate
er4606	день	rus	den	ces	cognate
er4607	dzień	pol	den	ces	cognate
er4608	ночь	rus	noc	pol	cognate
er4609	ночь	rus	noc	ces	cognate
er4610	noc	pol	noc	ces	cognate
er4611	утро	rus	rano	pol	cognate
er4612	утро	rus	ráno	ces	cognate
er4613	rano	pol	ráno	ces	cognate
er4614	вечер	rus	wieczór	pol	cognate
er4615	вечер	rus	večer	ces	cognate
er4616	wieczór	pol	večer	ces	cognate
er4617	год	rus	rok	pol	cognate
er4618	год	rus	rok	ces	cognate
er4619	rok	pol	rok	ces	cognate
er4620	зима	rus	zima	pol	cognate
er4621	зима	rus	zima	ces	cognate
er4622	zima	pol	zima	ces	cognate
er4623	лето	rus	lato	pol	cognate
er4624	лето	rus	léto	ces	cognate
er4625	lato	pol	léto	ces	cognate
er4626	весна	rus	wiosna	pol	cognate
er4627	весна	rus	jaro	ces	cognate
er4628	wiosna	pol	jaro	ces	cognate
er4629	осень	rus	jesień	pol	cognate
er4630	осень	rus	podzim	ces	cognate
er4631	jesień	pol	podzim	ces	cognate
er4632	хлеб	rus	chleb	pol	cognate
er4633	хлеб	rus	chléb	ces	cognate
er4634	chleb	pol	chléb	ces	cognate
er4635	молоко	rus	mleko	pol	cognate
er4636	молоко	rus	mléko	ces	cognate
er4637	mleko	pol	mléko	ces	cognate
er4638	мясо	rus	mięso	pol	cognate
er4639	мясо	rus	maso	ces	cognate
er4640	mięso	pol	maso	ces	cognate
er4641	рыба	rus	ryba	pol	cognate
er4642	рыба	rus	ryba	ces	cognate
er4643	ryba	pol	ryba	ces	cognate
er4644	соль	rus	sól	pol	cognate
er4645	соль	rus	sůl	ces	cognate
er4646	sól	pol	sůl	ces	cognate
er4647	пиво	rus	piwo	pol	cognate
er4648	пиво	rus	pivo	ces	cognate
er4649	piwo	pol	pivo	ces	cognate
er4650	вино	rus	wino	pol	cognate
er4651	вино	rus	víno	ces	cognate
er4652	wino	pol	víno	ces	cognate
er4653	голова	rus	głowa	pol	cognate
er4654	голова	rus	hlava	ces	cognate
er4655	głowa	pol	hlava	ces	cognate
er4656	рука	rus	ręka	pol	cognate
er4657	рука	rus	ruka	ces	cognate
er4658	ręka	pol	ruka	ces	cognate
er4659	нога	rus	noga	pol	cognate
er4660	нога	rus	noha	ces	cognate
er4661	noga	pol	noha	ces	cognate
er4662	глаз	rus	oko	pol	cognate
er4663	глаз	rus	oko	ces	cognate
er4664	oko	pol	oko	ces	cognate
er4665	ухо	rus	ucho	pol	cognate
er4666	ухо	rus	ucho	ces	cognate
er4667	ucho	pol	ucho	ces	cognate
er4668	нос	rus	nos	pol	cognate
er4669	нос	rus	nos	ces	cognate
er4670	nos	pol	nos	ces	cognate
er4671	рот	rus	usta	pol	cognate
er4672	рот	rus	ústa	ces	cognate
er4673	usta	pol	ústa	ces	cognate
er4674	зуб	rus	ząb	pol	cognate
er4675	зуб	rus	zub	ces	cognate
er4676	ząb	pol	zub	ces	cognate
er4677	сердце	rus	serce	pol	cognate
er4678	сердце	rus	srdce	ces	cognate
er4679	serce	pol	srdce	ces	cognate
er4680	кровь	rus	krew	pol	cognate
er4681	кровь	rus	krev	ces	cognate
er4682	krew	pol	krev	ces	cognate
er4683	кость	rus	kość	pol	cognate
er4684	кость	rus	kost	ces	cognate
er4685	kość	pol	kost	ces	cognate
er4686	волос	rus	włos	pol	cognate
er4687	волос	rus	vlas	ces	cognate
er4688	włos	pol	vlas	ces	cognate
er4689	кожа	rus	skóra	pol	cognate
er4690	кожа	rus	kůže	ces	cognate
er4691	skóra	pol	kůže	ces	cognate
er4692	собака	rus	pies	pol	cognate
er4693	собака	rus	pes	ces	cognate
er4694	pies	pol	pes	ces	cognate
er4695	кот	rus	kot	pol	cognate
er4696	кот	rus	kočka	ces	cognate
er4697	kot	pol	kočka	ces	cognate
er4698	конь	rus	koń	pol	cognate
er4699	конь	rus	kůň	ces	cognate
er4700	koń	pol	kůň	ces	cognate
er4701	корова	rus	krowa	pol	cognate
er4702	корова	rus	kráva	ces	cognate
er4703	krowa	pol	kráva	ces	cognate
er4704	овца	rus	owca	pol	cognate
er4705	овца	rus	ovce	ces	cognate
er4706	owca	pol	ovce	ces	cognate
er4707	волк	rus	wilk	pol	cognate
er4708	волк	rus	vlk	ces	cognate
er4709	wilk	pol	vlk	ces	cognate
er4710	медведь	rus	niedźwiedź	pol	cognate
er4711	медведь	rus	medvěd	ces	cognate
er4712	niedźwiedź	pol	medvěd	ces	cognate
er4713	птица	rus	ptak	pol	cognate
er4714	птица	rus	pták	ces	cognate
er4715	ptak	pol	pták	ces	cognate
er4716	мышь	rus	mysz	pol	cognate
er4717	мышь	rus	myš	ces	cognate
er4718	mysz	pol	myš	ces	cognate
er4719	червь	rus	czerw	pol	cognate
er4720	червь	rus	červ	ces	cognate
er4721	czerw	pol	červ	ces	cognate
er4722	один	rus	jeden	pol	cognate
er4723	один	rus	jeden	ces	cognate
er4724	jeden	pol	jeden	ces	cognate
er4725	два	rus	dwa	pol	cognate
er4726	два	rus	dva	ces	cognate
er4727	dwa	pol	dva	ces	cognate
er4728	три	rus	trzy	pol	cognate
er4729	три	rus	tři	ces	cognate
er4730	trzy	pol	tři	ces	cognate
er4731	четыре	rus	cztery	pol	cognate
er4732	четыре	rus	čtyři	ces	cognate
er4733	cztery	pol	čtyři	ces	cognate
er4734	пять	rus	pięć	pol	cognate
er4735	пять	rus	pět	ces	cognate
er4736	pięć	pol	pět	ces	cognate
er4737	шесть	rus	sześć	pol	cognate
er4738	шесть	rus	šest	ces	cognate
er4739	sześć	pol	šest	ces	cognate
er4740	семь	rus	siedem	pol	cognate
er4741	семь	rus	sedm	ces	cognate
er4742	siedem	pol	sedm	ces	cognate
er4743	восемь	rus	osiem	pol	cognate
er4744	восемь	rus	osm	ces	cognate
er4745	osiem	pol	osm	ces	cognate
er4746	девять	rus	dziewięć	pol	cognate
er4747	девять	rus	devět	ces	cognate
er4748	dziewięć	pol	devět	ces	cognate
er4749	десять	rus	dziesięć	pol	cognate
er4750	десять	rus	deset	ces	cognate
er4751	dziesięć	pol	deset	ces	cognate
er4752	сто	rus	sto	pol	cognate
er4753	сто	rus	sto	ces	cognate
er4754	sto	pol	sto	ces	cognate
er4755	тысяча	rus	tysiąc	pol	cognate
er4756	тысяча	rus	tisíc	ces	cognate
er4757	tysiąc	pol	tisíc	ces	cognate
er4758	делать	rus	działać	pol	cognate
er4759	делать	rus	dělat	ces	cognate
er4760	działać	pol	dělat	ces	cognate
er4761	знать	rus	znać	pol	cognate
er4762	знать	rus	znát	ces	cognate
er4763	znać	pol	znát	ces	cognate
er4764	видеть	rus	widzieć	pol	cognate
er4765	видеть	rus	vidět	ces	cognate
er4766	widzieć	pol	vidět	ces	cognate
er4767	слышать	rus	słyszeć	pol	cognate
er4768	слышать	rus	slyšet	ces	cognate
er4769	słyszeć	pol	slyšet	ces	cognate
er4770	говорить	rus	mówić	pol	cognate
er4771	говорить	rus	mluvit	ces	cognate
er4772	mówić	pol	mluvit	ces	cognate
er4773	есть	rus	jeść	pol	cognate
er4774	есть	rus	jíst	ces	cognate
er4775	jeść	pol	jíst	ces	cognate
er4776	пить	rus	pić	pol	cognate
er4777	пить	rus	pít	ces	cognate
er4778	pić	pol	pít	ces	cognate
er4779	спать	rus	spać	pol	cognate
er4780	спать	rus	spát	ces	cognate
er4781	spać	pol	spát	ces	cognate
er4782	идти	rus	iść	pol	cognate
er4783	идти	rus	jít	ces	cognate
er4784	iść	pol	jít	ces	cognate
er4785	стоять	rus	stać	pol	cognate
er4786	стоять	rus	stát	ces	cognate
er4787	stać	pol	stát	ces	cognate
er4788	сидеть	rus	siedzieć	pol	cognate
er4789	сидеть	rus	sedět	ces	cognate
er4790	siedzieć	pol	sedět	ces	cognate
er4791	лежать	rus	leżeć	pol	cognate
er4792	лежать	rus	ležet	ces	cognate
er4793	leżeć	pol	ležet	ces	cognate
er4794	любить	rus	lubić	pol	cognate
er4795	любить	rus	líbit	ces	cognate
er4796	lubić	pol	líbit	ces	cognate
er4797	хотеть	rus	chcieć	pol	cognate
er4798	хотеть	rus	chtít	ces	cognate
er4799	chcieć	pol	chtít	ces	cognate
er4800	белый	rus	biały	pol	cognate
er4801	белый	rus	bílý	ces	cognate
er4802	biały	pol	bílý	ces	cognate
er4803	чёрный	rus	czarny	pol	cognate
er4804	чёрный	rus	černý	ces	cognate
er4805	czarny	pol	černý	ces	cognate
er4806	красный	rus	czerwony	pol	cognate
er4807	красный	rus	červený	ces	cognate
er4808	czerwony	pol	červený	ces	cognate
er4809	зелёный	rus	zielony	pol	cognate
er4810	зелёный	rus	zelený	ces	cognate
er4811	zielony	pol	zelený	ces	cognate
er4812	новый	rus	nowy	pol	cognate
er4813	новый	rus	nový	ces	cognate
er4814	nowy	pol	nový	ces	cognate
er4815	старый	rus	stary	pol	cognate
er4816	старый	rus	starý	ces	cognate
er4817	stary	pol	starý	ces	cognate
er4818	большой	rus	duży	pol	cognate
er4819	большой	rus	velký	ces	cognate
er4820	duży	pol	velký	ces	cognate
er4821	маленький	rus	mały	pol	cognate
er4822	маленький	rus	malý	ces	cognate
er4823	mały	pol	malý	ces	cognate
er4824	добрый	rus	dobry	pol	cognate
er4825	добрый	rus	dobrý	ces	cognate
er4826	dobry	pol	dobrý	ces	cognate
er4827	злой	rus	zły	pol	cognate
er4828	злой	rus	zlý	ces	cognate
er4829	zły	pol	zlý	ces	cognate
er4830	aqua	lat	eau	fra	derived_from
er4831	caballus	lat	cheval	fra	derived_from
er4832	focus	lat	feu	fra	derived_from
er4833	bucca	lat	bouche	fra	derived_from
er4834	caput	lat	chef	fra	derived_from
er4835	campus	lat	champ	fra	derived_from
er4836	cantare	lat	chanter	fra	derived_from
er4837	carrus	lat	char	fra	derived_from
er4838	causa	lat	chose	fra	derived_from
er4839	clavis	lat	clef	fra	derived_from
er4840	cor	lat	coeur	fra	derived_from
er4841	corpus	lat	corps	fra	derived_from
er4842	digitus	lat	doigt	fra	derived_from
er4843	domina	lat	dame	fra	derived_from
er4844	dormire	lat	dormir	fra	derived_from
er4845	faber	lat	fèvre	fra	derived_from
er4846	factum	lat	fait	fra	derived_from
er4847	fides	lat	foi	fra	derived_from
er4848	filius	lat	fils	fra	derived_from
er4849	flos	lat	fleur	fra	derived_from
er4850	frigidus	lat	froid	fra	derived_from
er4851	gaudium	lat	joie	fra	derived_from
er4852	genus	lat	genre	fra	derived_from
er4853	gratia	lat	grâce	fra	derived_from
er4854	grossus	lat	gros	fra	derived_from
er4855	juvenis	lat	jeune	fra	derived_from
er4856	locus	lat	lieu	fra	derived_from
er4857	malus	lat	mal	fra	derived_from
er4858	medius	lat	mi	fra	derived_from
er4859	nomen	lat	nom	fra	derived_from
er4860	octo	lat	huit	fra	derived_from
er4861	panem	lat	pain	fra	derived_from
er4862	pars	lat	part	fra	derived_from
er4863	petra	lat	pierre	fra	derived_from
er4864	platea	lat	place	fra	derived_from
er4865	pretium	lat	prix	fra	derived_from
er4866	primus	lat	premier	fra	derived_from
er4867	puteus	lat	puits	fra	derived_from
er4868	quattuor	lat	quatre	fra	derived_from
er4869	ratio	lat	raison	fra	derived_from
er4870	res	lat	rien	fra	derived_from
er4871	rivus	lat	ruisseau	fra	derived_from
er4872	schola	lat	école	fra	derived_from
er4873	senex	lat	seigneur	fra	derived_from
er4874	servus	lat	serf	fra	derived_from
er4875	soror	lat	soeur	fra	derived_from
er4876	spatium	lat	espace	fra	derived_from
er4877	spiritus	lat	esprit	fra	derived_from
er4878	totus	lat	tout	fra	derived_from
er4879	tres	lat	trois	fra	derived_from
er4880	villa	lat	ville	fra	derived_from
er4881	vox	lat	voix	fra	derived_from
er4882	yogurt	tur	yogurt	eng	borrowed_from
er4883	kiosk	tur	kiosk	eng	borrowed_from
er4884	kaveh	tur	coffee	eng	borrowed_from
er4885	tulban	tur	turban	eng	borrowed_from
er4886	divan	tur	divan	eng	borrowed_from
er4887	pasha	tur	pasha	eng	borrowed_from
er4888	janissary	tur	janissary	eng	borrowed_from
er4889	ottoman	tur	ottoman	eng	borrowed_from
er4890	bey	tur	bey	eng	borrowed_from
er4891	horde	tur	horde	eng	borrowed_from
er4892	kayak	tur	kayak	eng	borrowed_from
er4893	khan	tur	khan	eng	borrowed_from
er4894	yoghurt	tur	yaourt	fra	borrowed_from
er4895	kiosque	tur	kiosque	fra	borrowed_from
er4896	divan	tur	diwan	fra	borrowed_from
er4897	tulipan	tur	tulipe	fra	borrowed_from
er4898	yoghurt	tur	yogur	spa	borrowed_from
er4899	kiosk	tur	quiosco	spa	borrowed_from
er4900	chocolatl	nci	chocolate	eng	borrowed_from
er4901	tomatl	nci	tomato	eng	borrowed_from
er4902	ahuacatl	nci	avocado	eng	borrowed_from
er4903	coyotl	nci	coyote	eng	borrowed_from
er4904	chilli	nci	chili	eng	borrowed_from
er4905	cacahuatl	nci	cocoa	eng	borrowed_from
er4906	chocolatl	nci	chocolat	fra	borrowed_from
er4907	tomatl	nci	tomate	fra	borrowed_from
er4908	chocolatl	nci	cioccolato	ita	borrowed_from
er4909	tomatl	nci	tomate	spa	borrowed_from
er4910	ahuacatl	nci	aguacate	spa	borrowed_from
er4911	chocolatl	nci	chocolate	spa	borrowed_from
er4912	cacahuatl	nci	cacahuete	spa	borrowed_from
er4913	chilli	nci	chile	spa	borrowed_from
er4914	bambu	ind	bamboo	eng	borrowed_from
er4915	orangutan	ind	orangutan	eng	borrowed_from
er4916	amok	ind	amok	eng	borrowed_from
er4917	gong	ind	gong	eng	borrowed_from
er4918	ketchap	ind	ketchup	eng	borrowed_from
er4919	rattan	ind	rattan	eng	borrowed_from
er4920	kampung	ind	compound	eng	borrowed_from
er4921	sarung	ind	sarong	eng	borrowed_from
er4922	gecko	ind	gecko	eng	borrowed_from
er4923	paddy	ind	paddy	eng	borrowed_from
er4924	aloha	haw	aloha	eng	borrowed_from
er4925	hula	haw	hula	eng	borrowed_from
er4926	lei	haw	lei	eng	borrowed_from
er4927	luau	haw	luau	eng	borrowed_from
er4928	mahimahi	haw	mahi-mahi	eng	borrowed_from
er4929	ukulele	haw	ukulele	eng	borrowed_from
er4930	wiki	haw	wiki	eng	borrowed_from
er4931	taboo	haw	taboo	eng	borrowed_from
er4932	banjo	yor	banjo	eng	borrowed_from
er4933	voodoo	yor	voodoo	eng	borrowed_from
er4934	okra	yor	okra	eng	borrowed_from
er4935	zombie	yor	zombie	eng	borrowed_from
er4936	jumbo	swa	jumbo	eng	borrowed_from
er4937	safari	swa	safari	eng	borrowed_from
er4938	bongo	swa	bongo	eng	borrowed_from
er4939	simba	swa	simba	eng	borrowed_from
er4940	ubuntu	zul	ubuntu	eng	borrowed_from
er4941	impala	zul	impala	eng	borrowed_from
er4942	mater	lat	Mutter	deu	cognate
er4943	mater	lat	moeder	nld	cognate
er4944	mater	lat	mor	swe	cognate
er4945	mater	lat	мать	rus	cognate
er4946	mater	lat	matka	pol	cognate
er4947	mater	lat	mata	hin	cognate
er4948	pater	lat	Vater	deu	cognate
er4949	pater	lat	vader	nld	cognate
er4950	pater	lat	far	swe	cognate
er4951	pater	lat	отец	rus	cognate
er4952	pater	lat	ojciec	pol	cognate
er4953	pater	lat	pita	hin	cognate
er4954	tres	lat	drei	deu	cognate
er4955	tres	lat	drie	nld	cognate
er4956	tres	lat	tre	swe	cognate
er4957	tres	lat	три	rus	cognate
er4958	tres	lat	trzy	pol	cognate
er4959	tres	lat	tin	hin	cognate
er4960	septem	lat	sieben	deu	cognate
er4961	septem	lat	zeven	nld	cognate
er4962	septem	lat	sju	swe	cognate
er4963	septem	lat	семь	rus	cognate
er4964	novem	lat	neun	deu	cognate
er4965	novem	lat	negen	nld	cognate
er4966	novem	lat	nio	swe	cognate
er4967	novem	lat	девять	rus	cognate
er4968	centum	lat	hundert	deu	cognate
er4969	centum	lat	honderd	nld	cognate
er4970	centum	lat	hundra	swe	cognate
er4971	centum	lat	сто	rus	cognate
er4972	pacificus	lat	pacific	eng	etymology
er4973	pagina	lat	page	eng	etymology
er4974	palatium	lat	palace	eng	etymology
er4975	parallax	lat	parallax	eng	etymology
er4976	parens	lat	parent	eng	etymology
er4977	participare	lat	participate	eng	etymology
er4978	particularis	lat	particular	eng	etymology
er4979	passio	lat	passion	eng	etymology
er4980	patientia	lat	patience	eng	etymology
er4981	patrimonium	lat	patrimony	eng	etymology
er4982	patronus	lat	patron	eng	etymology
er4983	pausa	lat	pause	eng	etymology
er4984	peculiaris	lat	peculiar	eng	etymology
er4985	pendere	lat	pending	eng	etymology
er4986	penetrare	lat	penetrate	eng	etymology
er4987	pensare	lat	pension	eng	etymology
er4988	percipere	lat	perceive	eng	etymology
er4989	perfectus	lat	perfect	eng	etymology
er4990	permanens	lat	permanent	eng	etymology
er4991	permittere	lat	permit	eng	etymology
er4992	persona	lat	person	eng	etymology
er4993	perspectiva	lat	perspective	eng	etymology
er4994	persuadere	lat	persuade	eng	etymology
er4995	philosophia	lat	philosophy	eng	etymology
er4996	physicus	lat	physical	eng	etymology
er4997	planta	lat	plant	eng	etymology
er4998	pluralis	lat	plural	eng	etymology
er4999	politicus	lat	political	eng	etymology
er5000	popularis	lat	popular	eng	etymology
er5001	portare	lat	port	eng	etymology
er5002	positio	lat	position	eng	etymology
er5003	positivus	lat	positive	eng	etymology
er5004	possidere	lat	possess	eng	etymology
er5005	possibilis	lat	possible	eng	etymology
er5006	posterus	lat	posterior	eng	etymology
er5007	potentia	lat	potential	eng	etymology
er5008	practicare	lat	practice	eng	etymology
er5009	praecisus	lat	precise	eng	etymology
er5010	praeferre	lat	prefer	eng	etymology
er5011	praeparare	lat	prepare	eng	etymology
er5012	praesens	lat	present	eng	etymology
er5013	praeservare	lat	preserve	eng	etymology
er5014	praesidere	lat	president	eng	etymology
er5015	pressura	lat	pressure	eng	etymology
er5016	pretendere	lat	pretend	eng	etymology
er5017	praevenire	lat	prevent	eng	etymology
er5018	primarius	lat	primary	eng	etymology
er5019	principalis	lat	principal	eng	etymology
er5020	prior	lat	prior	eng	etymology
er5021	privatus	lat	private	eng	etymology
er5022	probabilis	lat	probable	eng	etymology
er5023	procedere	lat	proceed	eng	etymology
er5024	processus	lat	process	eng	etymology
er5025	producere	lat	produce	eng	etymology
er5026	professio	lat	profession	eng	etymology
er5027	progressus	lat	progress	eng	etymology
er5028	prohibere	lat	prohibit	eng	etymology
er5029	projectum	lat	project	eng	etymology
er5030	promovere	lat	promote	eng	etymology
er5031	pronuntiare	lat	pronounce	eng	etymology
er5032	proportio	lat	proportion	eng	etymology
er5033	proponere	lat	propose	eng	etymology
er5034	protegere	lat	protect	eng	etymology
er5035	protestare	lat	protest	eng	etymology
er5036	probare	lat	prove	eng	etymology
er5037	providere	lat	provide	eng	etymology
er5038	provocare	lat	provoke	eng	etymology
